,project,global_tags,operators,XP,cell_lines,coating,thawing,cell_number,seeding,culture,fixation,mesurement,plate_ref,comments,staining,measurement
304,SMARCA2,[],,,,,,,,,,,,,,
305,SMARCA2,[],,,,,,,,,,,,,,
306,SMARCA2,[],,,,,,,,,,,,,,
307,SMARCA2,[],,,,,,,,,,,,,,
308,SMARCA2,[],,,,,,,,,,,,,,
309,SMARCA2,[],,,,,,,,,,,,,,
310,SMARCA2,[],,,,,,,,,,,,,,
311,SMARCA2,[],,,,,,,,,,,,,,
312,SMARCA2,[],,,,,,,,,,,,,,
313,SMARCA2,[],,,,,,,,,,,,,,
314,SMARCA2,[],,,,,,,,,,,,,,
315,SMARCA2,[],,,,,,,,,,,,,,
316,SMARCA2,[],,,,,,,,,,,,,,
317,SMARCA2,[],,,,,,,,,,,,,,
318,SMARCA2,[],,,,,,,,,,,,,,
319,SMARCA2,[],,,,,,,,,,,,,,
320,SMARCA2,[],,,,,,,,,,,,,,
321,SMARCA2,[],,,,,,,,,,,,,,
322,SMARCA2,[],,,,,,,,,,,,,,
323,SMARCA2,[],,,,,,,,,,,,,,
324,SMARCA2,[],,,,,,,,,,,,,,
325,SMARCA2,[],,,,,,,,,,,,,,
326,SMARCA2,[],,,,,,,,,,,,,,
327,SMARCA2,[],,,,,,,,,,,,,,
328,SMARCA2,[],,,,,,,,,,,,,,
329,SMARCA2,[],,,,,,,,,,,,,,
330,SMARCA2,[],,,,,,,,,,,,,,
331,SMARCA2,[],,,,,,,,,,,,,,
332,SMARCA2,[],,,,,,,,,,,,,,
333,SMARCA2,[],,,,,,,,,,,,,,
334,SMARCA2,[],,,,,,,,,,,,,,
335,SMARCA2,[],,,,,,,,,,,,,,
336,SMARCA2,[],,,,,,,,,,,,,,
337,SMARCA2,[],,,,,,,,,,,,,,
338,SMARCA2,[],,,,,,,,,,,,,,
339,SMARCA2,[],,,,,,,,,,,,,,
340,SMARCA2,[],,,,,,,,,,,,,,
341,SMARCA2,[],,,,,,,,,,,,,,
342,SMARCA2,[],,,,,,,,,,,,,,
343,SMARCA2,[],,,,,,,,,,,,,,
344,SMARCA2,[],,,,,,,,,,,,,,
345,SMARCA2,[],,,,,,,,,,,,,,
346,SMARCA2,[],,,,,,,,,,,,,,
347,SMARCA2,[],,,,,,,,,,,,,,
348,SMARCA2,[],,,,,,,,,,,,,,
349,SMARCA2,[],,,,,,,,,,,,,,
350,SMARCA2,[],,,,,,,,,,,,,,
351,SMARCA2,[],,,,,,,,,,,,,,
352,SMARCA2,[],,,,,,,,,,,,,,
353,SMARCA2,[],,,,,,,,,,,,,,
354,SMARCA2,[],,,,,,,,,,,,,,
355,SMARCA2,[],,,,,,,,,,,,,,
356,SMARCA2,[],,,,,,,,,,,,,,
357,SMARCA2,[],,,,,,,,,,,,,,
358,SMARCA2,[],,,,,,,,,,,,,,
359,SMARCA2,[],,,,,,,,,,,,,,
360,SMARCA2,[],,,,,,,,,,,,,,
361,SMARCA2,[],,,,,,,,,,,,,,
362,SMARCA2,[],,,,,,,,,,,,,,
363,SMARCA2,[],,,,,,,,,,,,,,
364,SMARCA2,[],,,,,,,,,,,,,,
365,SMARCA2,[],,,,,,,,,,,,,,
366,SMARCA2,[],,,,,,,,,,,,,,
367,SMARCA2,[],,,,,,,,,,,,,,
368,SMARCA2,[],,,,,,,,,,,,,,
369,SMARCA2,[],,,,,,,,,,,,,,
370,SMARCA2,[],,,,,,,,,,,,,,
371,SMARCA2,[],,,,,,,,,,,,,,
372,SMARCA2,[],,,,,,,,,,,,,,
373,SMARCA2,[],,,,,,,,,,,,,,
374,SMARCA2,[],,,,,,,,,,,,,,
375,SMARCA2,[],,,,,,,,,,,,,,
376,SMARCA2,[],,,,,,,,,,,,,,
377,SMARCA2,[],,,,,,,,,,,,,,
378,SMARCA2,[],,,,,,,,,,,,,,
379,SMARCA2,[],,,,,,,,,,,,,,
380,SMARCA2,[],,,,,,,,,,,,,,
381,SMARCA2,[],,,,,,,,,,,,,,
382,SMARCA2,[],,,,,,,,,,,,,,
383,SMARCA2,[],,,,,,,,,,,,,,
384,SMARCA2,[],,,,,,,,,,,,,,
385,SMARCA2,[],,,,,,,,,,,,,,
386,SMARCA2,[],,,,,,,,,,,,,,
387,SMARCA2,[],,,,,,,,,,,,,,
388,SMARCA2,[],,,,,,,,,,,,,,
389,SMARCA2,[],,,,,,,,,,,,,,
390,SMARCA2,[],,,,,,,,,,,,,,
391,SMARCA2,[],,,,,,,,,,,,,,
392,SMARCA2,[],,,,,,,,,,,,,,
393,SMARCA2,[],,,,,,,,,,,,,,
394,SMARCA2,[],,,,,,,,,,,,,,
395,SMARCA2,[],,,,,,,,,,,,,,
396,SMARCA2,[],,,,,,,,,,,,,,
397,SMARCA2,[],,,,,,,,,,,,,,
398,SMARCA2,[],,,,,,,,,,,,,,
399,SMARCA2,[],,,,,,,,,,,,,,
400,SMARCA2,[],,,,,,,,,,,,,,
401,SMARCA2,[],,,,,,,,,,,,,,
402,SMARCA2,[],,,,,,,,,,,,,,
403,SMARCA2,[],,,,,,,,,,,,,,
404,SMARCA2,[],,,,,,,,,,,,,,
405,SMARCA2,[],,,,,,,,,,,,,,
406,SMARCA2,[],,,,,,,,,,,,,,
407,SMARCA2,[],,,,,,,,,,,,,,
408,SMARCA2,[],,,,,,,,,,,,,,
409,SMARCA2,[],,,,,,,,,,,,,,
410,SMARCA2,[],,,,,,,,,,,,,,
411,SMARCA2,[],,,,,,,,,,,,,,
412,SMARCA2,[],,,,,,,,,,,,,,
413,SMARCA2,[],,,,,,,,,,,,,,
414,SMARCA2,[],,,,,,,,,,,,,,
415,SMARCA2,[],,,,,,,,,,,,,,
416,SMARCA2,[],,,,,,,,,,,,,,
417,SMARCA2,[],,,,,,,,,,,,,,
418,SMARCA2,[],,,,,,,,,,,,,,
419,SMARCA2,[],,,,,,,,,,,,,,
420,SMARCA2,[],,,,,,,,,,,,,,
421,SMARCA2,[],,,,,,,,,,,,,,
422,SMARCA2,[],,,,,,,,,,,,,,
423,SMARCA2,[],,,,,,,,,,,,,,
424,SMARCA2,[],,,,,,,,,,,,,,
425,SMARCA2,[],,,,,,,,,,,,,,
426,SMARCA2,[],,,,,,,,,,,,,,
427,SMARCA2,[],,,,,,,,,,,,,,
428,SMARCA2,[],,,,,,,,,,,,,,
429,SMARCA2,[],,,,,,,,,,,,,,
430,SMARCA2,[],,,,,,,,,,,,,,
431,SMARCA2,[],,,,,,,,,,,,,,
432,SMARCA2,[],,,,,,,,,,,,,,
433,SMARCA2,[],,,,,,,,,,,,,,
434,SMARCA2,[],,,,,,,,,,,,,,
435,SMARCA2,[],,,,,,,,,,,,,,
436,SMARCA2,[],,,,,,,,,,,,,,
437,SMARCA2,[],,,,,,,,,,,,,,
438,SMARCA2,[],,,,,,,,,,,,,,
439,SMARCA2,[],,,,,,,,,,,,,,
440,SMARCA2,[],,,,,,,,,,,,,,
441,SMARCA2,[],,,,,,,,,,,,,,
442,SMARCA2,[],,,,,,,,,,,,,,
443,SMARCA2,[],,,,,,,,,,,,,,
444,SMARCA2,[],,,,,,,,,,,,,,
445,SMARCA2,[],,,,,,,,,,,,,,
446,SMARCA2,[],,,,,,,,,,,,,,
447,SMARCA2,[],,,,,,,,,,,,,,
448,SMARCA2,[],,,,,,,,,,,,,,
449,SMARCA2,[],,,,,,,,,,,,,,
450,SMARCA2,[],,,,,,,,,,,,,,
451,SMARCA2,[],,,,,,,,,,,,,,
452,SMARCA2,[],,,,,,,,,,,,,,
453,SMARCA2,[],,,,,,,,,,,,,,
454,SMARCA2,[],,,,,,,,,,,,,,
455,SMARCA2,[],,,,,,,,,,,,,,
456,SMARCA2,[],,,,,,,,,,,,,,
457,SMARCA2,[],,,,,,,,,,,,,,
458,SMARCA2,[],,,,,,,,,,,,,,
459,SMARCA2,[],,,,,,,,,,,,,,
460,SMARCA2,[],,,,,,,,,,,,,,
461,SMARCA2,[],,,,,,,,,,,,,,
462,SMARCA2,[],,,,,,,,,,,,,,
463,SMARCA2,[],,,,,,,,,,,,,,
464,SMARCA2,[],,,,,,,,,,,,,,
465,SMARCA2,[],,,,,,,,,,,,,,
466,SMARCA2,[],,,,,,,,,,,,,,
467,SMARCA2,[],,,,,,,,,,,,,,
468,SMARCA2,[],,,,,,,,,,,,,,
469,SMARCA2,[],,,,,,,,,,,,,,
470,SMARCA2,[],,,,,,,,,,,,,,
471,SMARCA2,[],,,,,,,,,,,,,,
472,SMARCA2,[],,,,,,,,,,,,,,
473,SMARCA2,[],,,,,,,,,,,,,,
474,SMARCA2,[],,,,,,,,,,,,,,
475,SMARCA2,[],,,,,,,,,,,,,,
476,SMARCA2,[],,,,,,,,,,,,,,
477,SMARCA2,[],,,,,,,,,,,,,,
478,SMARCA2,[],,,,,,,,,,,,,,
479,SMARCA2,[],,,,,,,,,,,,,,
480,SMARCA2,[],,,,,,,,,,,,,,
481,SMARCA2,[],,,,,,,,,,,,,,
482,SMARCA2,[],,,,,,,,,,,,,,
483,SMARCA2,[],,,,,,,,,,,,,,
484,SMARCA2,[],,,,,,,,,,,,,,
485,SMARCA2,[],,,,,,,,,,,,,,
486,SMARCA2,[],,,,,,,,,,,,,,
487,SMARCA2,[],,,,,,,,,,,,,,
488,SMARCA2,[],,,,,,,,,,,,,,
489,SMARCA2,[],,,,,,,,,,,,,,
490,SMARCA2,[],,,,,,,,,,,,,,
491,SMARCA2,[],,,,,,,,,,,,,,
492,SMARCA2,[],,,,,,,,,,,,,,
493,SMARCA2,[],,,,,,,,,,,,,,
494,SMARCA2,[],,,,,,,,,,,,,,
495,SMARCA2,[],,,,,,,,,,,,,,
496,SMARCA2,[],,,,,,,,,,,,,,
497,SMARCA2,[],,,,,,,,,,,,,,
498,SMARCA2,[],,,,,,,,,,,,,,
499,SMARCA2,[],,,,,,,,,,,,,,
500,SMARCA2,[],,,,,,,,,,,,,,
501,SMARCA2,[],,,,,,,,,,,,,,
502,SMARCA2,[],,,,,,,,,,,,,,
503,SMARCA2,[],,,,,,,,,,,,,,
504,SMARCA2,[],,,,,,,,,,,,,,
505,SMARCA2,[],,,,,,,,,,,,,,
506,SMARCA2,[],,,,,,,,,,,,,,
507,SMARCA2,[],,,,,,,,,,,,,,
508,SMARCA2,[],,,,,,,,,,,,,,
509,SMARCA2,[],,,,,,,,,,,,,,
510,SMARCA2,[],,,,,,,,,,,,,,
511,SMARCA2,[],,,,,,,,,,,,,,
512,SMARCA2,[],,,,,,,,,,,,,,
513,SMARCA2,[],,,,,,,,,,,,,,
514,SMARCA2,[],,,,,,,,,,,,,,
515,SMARCA2,[],,,,,,,,,,,,,,
516,SMARCA2,[],,,,,,,,,,,,,,
517,SMARCA2,[],,,,,,,,,,,,,,
518,SMARCA2,[],,,,,,,,,,,,,,
519,SMARCA2,[],,,,,,,,,,,,,,
520,SMARCA2,[],,,,,,,,,,,,,,
521,SMARCA2,[],,,,,,,,,,,,,,
522,SMARCA2,[],,,,,,,,,,,,,,
523,SMARCA2,[],,,,,,,,,,,,,,
524,SMARCA2,[],,,,,,,,,,,,,,
525,SMARCA2,[],,,,,,,,,,,,,,
526,SMARCA2,[],,,,,,,,,,,,,,
527,SMARCA2,[],,,,,,,,,,,,,,
528,SMARCA2,[],,,,,,,,,,,,,,
529,SMARCA2,[],,,,,,,,,,,,,,
530,SMARCA2,[],,,,,,,,,,,,,,
531,SMARCA2,[],,,,,,,,,,,,,,
532,SMARCA2,[],,,,,,,,,,,,,,
533,SMARCA2,[],,,,,,,,,,,,,,
534,SMARCA2,[],,,,,,,,,,,,,,
535,SMARCA2,[],,,,,,,,,,,,,,
536,SMARCA2,[],,,,,,,,,,,,,,
537,SMARCA2,[],,,,,,,,,,,,,,
538,SMARCA2,[],,,,,,,,,,,,,,
539,SMARCA2,[],,,,,,,,,,,,,,
540,SMARCA2,[],,,,,,,,,,,,,,
541,SMARCA2,[],,,,,,,,,,,,,,
542,SMARCA2,[],,,,,,,,,,,,,,
543,SMARCA2,[],,,,,,,,,,,,,,
544,SMARCA2,[],,,,,,,,,,,,,,
545,SMARCA2,[],,,,,,,,,,,,,,
546,SMARCA2,[],,,,,,,,,,,,,,
547,SMARCA2,[],,,,,,,,,,,,,,
548,SMARCA2,[],,,,,,,,,,,,,,
549,SMARCA2,[],,,,,,,,,,,,,,
550,SMARCA2,[],,,,,,,,,,,,,,
551,SMARCA2,[],,,,,,,,,,,,,,
552,SMARCA2,[],,,,,,,,,,,,,,
553,SMARCA2,[],,,,,,,,,,,,,,
554,SMARCA2,[],,,,,,,,,,,,,,
555,SMARCA2,[],,,,,,,,,,,,,,
556,SMARCA2,[],,,,,,,,,,,,,,
557,SMARCA2,[],,,,,,,,,,,,,,
558,SMARCA2,[],,,,,,,,,,,,,,
559,SMARCA2,[],,,,,,,,,,,,,,
560,SMARCA2,[],,,,,,,,,,,,,,
561,SMARCA2,[],,,,,,,,,,,,,,
562,SMARCA2,[],,,,,,,,,,,,,,
563,SMARCA2,[],,,,,,,,,,,,,,
564,SMARCA2,[],,,,,,,,,,,,,,
565,SMARCA2,[],,,,,,,,,,,,,,
566,SMARCA2,[],,,,,,,,,,,,,,
567,SMARCA2,[],,,,,,,,,,,,,,
568,SMARCA2,[],,,,,,,,,,,,,,
569,SMARCA2,[],,,,,,,,,,,,,,
570,SMARCA2,[],,,,,,,,,,,,,,
571,SMARCA2,[],,,,,,,,,,,,,,
572,SMARCA2,[],,,,,,,,,,,,,,
573,SMARCA2,[],,,,,,,,,,,,,,
574,SMARCA2,[],,,,,,,,,,,,,,
575,SMARCA2,[],,,,,,,,,,,,,,
576,SMARCA2,[],,,,,,,,,,,,,,
577,SMARCA2,[],,,,,,,,,,,,,,
578,SMARCA2,[],,,,,,,,,,,,,,
579,SMARCA2,[],,,,,,,,,,,,,,
580,SMARCA2,[],,,,,,,,,,,,,,
581,SMARCA2,[],,,,,,,,,,,,,,
582,SMARCA2,[],,,,,,,,,,,,,,
583,SMARCA2,[],,,,,,,,,,,,,,
584,SMARCA2,[],,,,,,,,,,,,,,
585,SMARCA2,[],,,,,,,,,,,,,,
586,SMARCA2,[],,,,,,,,,,,,,,
587,SMARCA2,[],,,,,,,,,,,,,,
588,SMARCA2,[],,,,,,,,,,,,,,
589,SMARCA2,[],,,,,,,,,,,,,,
590,SMARCA2,[],,,,,,,,,,,,,,
591,SMARCA2,[],,,,,,,,,,,,,,
592,SMARCA2,[],,,,,,,,,,,,,,
593,SMARCA2,[],,,,,,,,,,,,,,
594,SMARCA2,[],,,,,,,,,,,,,,
595,SMARCA2,[],,,,,,,,,,,,,,
596,SMARCA2,[],,,,,,,,,,,,,,
597,SMARCA2,[],,,,,,,,,,,,,,
598,SMARCA2,[],,,,,,,,,,,,,,
599,SMARCA2,[],,,,,,,,,,,,,,
600,SMARCA2,[],,,,,,,,,,,,,,
601,SMARCA2,[],,,,,,,,,,,,,,
602,SMARCA2,[],,,,,,,,,,,,,,
603,SMARCA2,[],,,,,,,,,,,,,,
604,SMARCA2,[],,,,,,,,,,,,,,
605,SMARCA2,[],,,,,,,,,,,,,,
606,SMARCA2,[],,,,,,,,,,,,,,
607,SMARCA2,[],,,,,,,,,,,,,,
608,SMARCA2,[],,,,,,,,,,,,,,
609,SMARCA2,[],,,,,,,,,,,,,,
610,SMARCA2,[],,,,,,,,,,,,,,
611,SMARCA2,[],,,,,,,,,,,,,,
612,SMARCA2,[],,,,,,,,,,,,,,
613,SMARCA2,[],,,,,,,,,,,,,,
614,SMARCA2,[],,,,,,,,,,,,,,
615,SMARCA2,[],,,,,,,,,,,,,,
616,SMARCA2,[],,,,,,,,,,,,,,
617,SMARCA2,[],,,,,,,,,,,,,,
618,SMARCA2,[],,,,,,,,,,,,,,
619,SMARCA2,[],,,,,,,,,,,,,,
620,SMARCA2,[],,,,,,,,,,,,,,
621,SMARCA2,[],,,,,,,,,,,,,,
622,SMARCA2,[],,,,,,,,,,,,,,
623,SMARCA2,[],,,,,,,,,,,,,,
624,SMARCA2,[],,,,,,,,,,,,,,
625,SMARCA2,[],,,,,,,,,,,,,,
626,SMARCA2,[],,,,,,,,,,,,,,
627,SMARCA2,[],,,,,,,,,,,,,,
628,SMARCA2,[],,,,,,,,,,,,,,
629,SMARCA2,[],,,,,,,,,,,,,,
630,SMARCA2,[],,,,,,,,,,,,,,
631,SMARCA2,[],,,,,,,,,,,,,,
632,SMARCA2,[],,,,,,,,,,,,,,
633,SMARCA2,[],,,,,,,,,,,,,,
634,SMARCA2,[],,,,,,,,,,,,,,
635,SMARCA2,[],,,,,,,,,,,,,,
636,SMARCA2,[],,,,,,,,,,,,,,
637,SMARCA2,[],,,,,,,,,,,,,,
638,SMARCA2,[],,,,,,,,,,,,,,
639,SMARCA2,[],,,,,,,,,,,,,,
640,SMARCA2,[],,,,,,,,,,,,,,
641,SMARCA2,[],,,,,,,,,,,,,,
642,SMARCA2,[],,,,,,,,,,,,,,
643,SMARCA2,[],,,,,,,,,,,,,,
644,SMARCA2,[],,,,,,,,,,,,,,
645,SMARCA2,[],,,,,,,,,,,,,,
646,SMARCA2,[],,,,,,,,,,,,,,
647,SMARCA2,[],,,,,,,,,,,,,,
648,SMARCA2,[],,,,,,,,,,,,,,
649,SMARCA2,[],,,,,,,,,,,,,,
650,SMARCA2,[],,,,,,,,,,,,,,
651,SMARCA2,[],,,,,,,,,,,,,,
652,SMARCA2,[],,,,,,,,,,,,,,
653,SMARCA2,[],,,,,,,,,,,,,,
654,SMARCA2,[],,,,,,,,,,,,,,
655,SMARCA2,[],,,,,,,,,,,,,,
656,SMARCA2,[],,,,,,,,,,,,,,
657,SMARCA2,[],,,,,,,,,,,,,,
658,SMARCA2,[],,,,,,,,,,,,,,
659,SMARCA2,[],,,,,,,,,,,,,,
660,SMARCA2,[],,,,,,,,,,,,,,
661,SMARCA2,[],,,,,,,,,,,,,,
662,SMARCA2,[],,,,,,,,,,,,,,
663,SMARCA2,[],,,,,,,,,,,,,,
664,SMARCA2,[],,,,,,,,,,,,,,
665,SMARCA2,[],,,,,,,,,,,,,,
666,SMARCA2,[],,,,,,,,,,,,,,
667,SMARCA2,[],,,,,,,,,,,,,,
668,SMARCA2,[],,,,,,,,,,,,,,
669,SMARCA2,[],,,,,,,,,,,,,,
670,SMARCA2,[],,,,,,,,,,,,,,
671,SMARCA2,[],,,,,,,,,,,,,,
672,SMARCA2,[],,,,,,,,,,,,,,
673,SMARCA2,[],,,,,,,,,,,,,,
674,SMARCA2,[],,,,,,,,,,,,,,
675,SMARCA2,[],,,,,,,,,,,,,,
676,SMARCA2,[],,,,,,,,,,,,,,
677,SMARCA2,[],,,,,,,,,,,,,,
678,SMARCA2,[],,,,,,,,,,,,,,
679,SMARCA2,[],,,,,,,,,,,,,,
680,SMARCA2,[],,,,,,,,,,,,,,
681,SMARCA2,[],,,,,,,,,,,,,,
682,SMARCA2,[],,,,,,,,,,,,,,
683,SMARCA2,[],,,,,,,,,,,,,,
684,SMARCA2,[],,,,,,,,,,,,,,
685,SMARCA2,[],,,,,,,,,,,,,,
686,SMARCA2,[],,,,,,,,,,,,,,
687,SMARCA2,[],,,,,,,,,,,,,,
688,SMARCA2,[],,,,,,,,,,,,,,
689,SMARCA2,[],,,,,,,,,,,,,,
690,SMARCA2,[],,,,,,,,,,,,,,
691,SMARCA2,[],,,,,,,,,,,,,,
692,SMARCA2,[],,,,,,,,,,,,,,
693,SMARCA2,[],,,,,,,,,,,,,,
694,SMARCA2,[],,,,,,,,,,,,,,
695,SMARCA2,[],,,,,,,,,,,,,,
696,SMARCA2,[],,,,,,,,,,,,,,
697,SMARCA2,[],,,,,,,,,,,,,,
698,SMARCA2,[],,,,,,,,,,,,,,
699,SMARCA2,[],,,,,,,,,,,,,,
700,SMARCA2,[],,,,,,,,,,,,,,
701,SMARCA2,[],,,,,,,,,,,,,,
702,SMARCA2,[],,,,,,,,,,,,,,
703,SMARCA2,[],,,,,,,,,,,,,,
704,SMARCA2,[],,,,,,,,,,,,,,
705,SMARCA2,[],,,,,,,,,,,,,,
706,SMARCA2,[],,,,,,,,,,,,,,
707,SMARCA2,[],,,,,,,,,,,,,,
708,SMARCA2,[],,,,,,,,,,,,,,
709,SMARCA2,[],,,,,,,,,,,,,,
710,SMARCA2,[],,,,,,,,,,,,,,
711,SMARCA2,[],,,,,,,,,,,,,,
712,SMARCA2,[],,,,,,,,,,,,,,
713,SMARCA2,[],,,,,,,,,,,,,,
714,SMARCA2,[],,,,,,,,,,,,,,
715,SMARCA2,[],,,,,,,,,,,,,,
716,SMARCA2,[],,,,,,,,,,,,,,
717,SMARCA2,[],,,,,,,,,,,,,,
718,SMARCA2,[],,,,,,,,,,,,,,
719,SMARCA2,[],,,,,,,,,,,,,,
720,SMARCA2,[],,,,,,,,,,,,,,
721,SMARCA2,[],,,,,,,,,,,,,,
722,SMARCA2,[],,,,,,,,,,,,,,
723,SMARCA2,[],,,,,,,,,,,,,,
724,SMARCA2,[],,,,,,,,,,,,,,
725,SMARCA2,[],,,,,,,,,,,,,,
726,SMARCA2,[],,,,,,,,,,,,,,
727,SMARCA2,[],,,,,,,,,,,,,,
728,SMARCA2,[],,,,,,,,,,,,,,
729,SMARCA2,[],,,,,,,,,,,,,,
730,SMARCA2,[],,,,,,,,,,,,,,
731,SMARCA2,[],,,,,,,,,,,,,,
732,SMARCA2,[],,,,,,,,,,,,,,
733,SMARCA2,[],,,,,,,,,,,,,,
734,SMARCA2,[],,,,,,,,,,,,,,
735,SMARCA2,[],,,,,,,,,,,,,,
736,SMARCA2,[],,,,,,,,,,,,,,
737,SMARCA2,[],,,,,,,,,,,,,,
738,SMARCA2,[],,,,,,,,,,,,,,
739,SMARCA2,[],,,,,,,,,,,,,,
740,SMARCA2,[],,,,,,,,,,,,,,
741,SMARCA2,[],,,,,,,,,,,,,,
742,SMARCA2,[],,,,,,,,,,,,,,
743,SMARCA2,[],,,,,,,,,,,,,,
744,SMARCA2,[],,,,,,,,,,,,,,
745,SMARCA2,[],,,,,,,,,,,,,,
746,SMARCA2,[],,,,,,,,,,,,,,
747,SMARCA2,[],,,,,,,,,,,,,,
748,SMARCA2,[],,,,,,,,,,,,,,
749,SMARCA2,[],,,,,,,,,,,,,,
750,SMARCA2,[],,,,,,,,,,,,,,
751,SMARCA2,[],,,,,,,,,,,,,,
752,SMARCA2,[],,,,,,,,,,,,,,
753,SMARCA2,[],,,,,,,,,,,,,,
754,SMARCA2,[],,,,,,,,,,,,,,
755,SMARCA2,[],,,,,,,,,,,,,,
756,SMARCA2,[],,,,,,,,,,,,,,
757,SMARCA2,[],,,,,,,,,,,,,,
758,SMARCA2,[],,,,,,,,,,,,,,
759,SMARCA2,[],,,,,,,,,,,,,,
760,SMARCA2,[],,,,,,,,,,,,,,
761,SMARCA2,[],,,,,,,,,,,,,,
762,SMARCA2,[],,,,,,,,,,,,,,
763,SMARCA2,[],,,,,,,,,,,,,,
764,SMARCA2,[],,,,,,,,,,,,,,
765,SMARCA2,[],,,,,,,,,,,,,,
766,SMARCA2,[],,,,,,,,,,,,,,
767,SMARCA2,[],,,,,,,,,,,,,,
768,SMARCA2,[],,,,,,,,,,,,,,
769,SMARCA2,[],,,,,,,,,,,,,,
770,SMARCA2,[],,,,,,,,,,,,,,
771,SMARCA2,[],,,,,,,,,,,,,,
772,SMARCA2,[],,,,,,,,,,,,,,
773,SMARCA2,[],,,,,,,,,,,,,,
774,SMARCA2,[],,,,,,,,,,,,,,
775,SMARCA2,[],,,,,,,,,,,,,,
776,SMARCA2,[],,,,,,,,,,,,,,
777,SMARCA2,[],,,,,,,,,,,,,,
778,SMARCA2,[],,,,,,,,,,,,,,
779,SMARCA2,[],,,,,,,,,,,,,,
780,SMARCA2,[],,,,,,,,,,,,,,
781,SMARCA2,[],,,,,,,,,,,,,,
782,SMARCA2,[],,,,,,,,,,,,,,
783,SMARCA2,[],,,,,,,,,,,,,,
784,SMARCA2,[],,,,,,,,,,,,,,
785,SMARCA2,[],,,,,,,,,,,,,,
786,SMARCA2,[],,,,,,,,,,,,,,
787,SMARCA2,[],,,,,,,,,,,,,,
788,SMARCA2,[],,,,,,,,,,,,,,
789,SMARCA2,[],,,,,,,,,,,,,,
790,SMARCA2,[],,,,,,,,,,,,,,
791,SMARCA2,[],,,,,,,,,,,,,,
792,SMARCA2,[],,,,,,,,,,,,,,
793,SMARCA2,[],,,,,,,,,,,,,,
794,SMARCA2,[],,,,,,,,,,,,,,
795,SMARCA2,[],,,,,,,,,,,,,,
796,SMARCA2,[],,,,,,,,,,,,,,
797,SMARCA2,[],,,,,,,,,,,,,,
798,SMARCA2,[],,,,,,,,,,,,,,
799,SMARCA2,[],,,,,,,,,,,,,,
800,SMARCA2,[],,,,,,,,,,,,,,
801,SMARCA2,[],,,,,,,,,,,,,,
802,SMARCA2,[],,,,,,,,,,,,,,
803,SMARCA2,[],,,,,,,,,,,,,,
804,SMARCA2,[],,,,,,,,,,,,,,
805,SMARCA2,[],,,,,,,,,,,,,,
806,SMARCA2,[],,,,,,,,,,,,,,
807,SMARCA2,[],,,,,,,,,,,,,,
808,SMARCA2,[],,,,,,,,,,,,,,
809,SMARCA2,[],,,,,,,,,,,,,,
810,SMARCA2,[],,,,,,,,,,,,,,
811,SMARCA2,[],,,,,,,,,,,,,,
812,SMARCA2,[],,,,,,,,,,,,,,
813,SMARCA2,[],,,,,,,,,,,,,,
814,SMARCA2,[],,,,,,,,,,,,,,
815,SMARCA2,[],,,,,,,,,,,,,,
816,SMARCA2,[],,,,,,,,,,,,,,
817,SMARCA2,[],,,,,,,,,,,,,,
818,SMARCA2,[],,,,,,,,,,,,,,
819,SMARCA2,[],,,,,,,,,,,,,,
820,SMARCA2,[],,,,,,,,,,,,,,
821,SMARCA2,[],,,,,,,,,,,,,,
822,SMARCA2,[],,,,,,,,,,,,,,
823,SMARCA2,[],,,,,,,,,,,,,,
824,SMARCA2,[],,,,,,,,,,,,,,
825,SMARCA2,[],,,,,,,,,,,,,,
826,SMARCA2,[],,,,,,,,,,,,,,
827,SMARCA2,[],,,,,,,,,,,,,,
828,SMARCA2,[],,,,,,,,,,,,,,
829,SMARCA2,[],,,,,,,,,,,,,,
830,SMARCA2,[],,,,,,,,,,,,,,
831,SMARCA2,[],,,,,,,,,,,,,,
832,SMARCA2,[],,,,,,,,,,,,,,
833,SMARCA2,[],,,,,,,,,,,,,,
834,SMARCA2,[],,,,,,,,,,,,,,
835,SMARCA2,[],,,,,,,,,,,,,,
836,SMARCA2,[],,,,,,,,,,,,,,
837,SMARCA2,[],,,,,,,,,,,,,,
838,SMARCA2,[],,,,,,,,,,,,,,
839,SMARCA2,[],,,,,,,,,,,,,,
840,SMARCA2,[],,,,,,,,,,,,,,
841,SMARCA2,[],,,,,,,,,,,,,,
842,SMARCA2,[],,,,,,,,,,,,,,
843,SMARCA2,[],,,,,,,,,,,,,,
844,SMARCA2,[],,,,,,,,,,,,,,
845,SMARCA2,[],,,,,,,,,,,,,,
846,SMARCA2,[],,,,,,,,,,,,,,
847,SMARCA2,[],,,,,,,,,,,,,,
848,SMARCA2,[],,,,,,,,,,,,,,
849,SMARCA2,[],,,,,,,,,,,,,,
850,SMARCA2,[],,,,,,,,,,,,,,
851,SMARCA2,[],,,,,,,,,,,,,,
852,SMARCA2,[],,,,,,,,,,,,,,
853,SMARCA2,[],,,,,,,,,,,,,,
854,SMARCA2,[],,,,,,,,,,,,,,
855,SMARCA2,[],,,,,,,,,,,,,,
856,SMARCA2,[],,,,,,,,,,,,,,
857,SMARCA2,[],,,,,,,,,,,,,,
858,SMARCA2,[],,,,,,,,,,,,,,
859,SMARCA2,[],,,,,,,,,,,,,,
860,SMARCA2,[],,,,,,,,,,,,,,
