sim,metabatchid
0.4427430394968232,S1770-01
0.1536193867841272,S1771-01
-0.08031141311409232,S1773-01
0.197272151363068,S1774-01
0.08107263818798799,S1775-01
0.1300953048650066,S1776-01
0.2711211544984534,S1777-01
0.19369477498083087,S1778-01
0.3664832547207127,S1782-01
-0.023530210561750024,S1784-01
0.07303715425815455,S1786-01
0.46545350785068834,S1787-01
-0.14829090662925415,S1789-01
0.0018929210594692929,S1790-01
0.03493187206879274,S1791-01
0.14577385336734242,S1792-01
0.44104352304754674,S1793-01
-0.05248318217442468,S1794-01
-0.19177270748749234,S1799-01
-0.2948148972977506,S1801-01
-0.09120586538673923,S1802-01
-0.16773283691689234,S1805-01
-0.21199392002209372,S1806-01
0.16003043996592586,S1807-01
0.018262036234295925,S1808-01
-0.05274180439111814,S1811-01
-0.048738413194486456,S1813-01
-0.27447699142623666,S1816-01
0.21268107007823786,S1820-01
-0.16485694956670632,S1823-01
-0.1541027208980168,S1825-01
0.05620889093434921,S1826-01
0.20219577071901823,S1827-01
-0.09374625922663388,S1828-01
-0.15332560131785086,S1829-01
-0.419819433533231,S1830-01
-0.32584899804121537,S1831-01
0.026315923416350917,S1832-01
-0.08891644559482927,S1833-01
0.0011194190222624844,S1835-01
0.16529490821762305,S1836-01
0.7175475784495247,S1837-01
-0.029059979922914984,S1839-01
0.10746233380132125,S1840-01
-0.10130373249211055,S1843-01
-0.0886948659025098,S1845-01
-0.22123162466880408,S1847-01
0.01955327162269981,S1848-01
-0.2643419938363534,S1849-01
0.6545501786854115,S1851-01
0.16533892044968096,S1853-01
0.007540657495745704,S1854-01
0.28592861495604355,S1855-01
0.31300391288407575,S1856-01
0.1642765898977919,S1857-01
0.11074804699499978,S1858-01
0.188980856443557,S1859-01
-0.013676891627485671,S1865-01
0.0663508022578433,S1866-01
0.1736402757980018,S1869-01
0.11235527728770298,S1875-01
0.19988664005366913,S1876-01
-0.22099617251967502,S1878-01
-0.3195607360280929,S1880-01
-0.28891506994333765,S1881-01
-0.2557003835662194,S1883-01
-0.36114054960487135,S1884-01
-0.14361769455028944,S1885-01
0.22703893937993905,S1888-01
0.17355114026834628,S1890-01
0.12277275350533323,S1891-01
0.24185563470764135,S1893-01
-0.35406407487849006,S1894-01
0.0035404872475428987,S1895-01
-0.014358032805356009,S1896-01
0.0285730939340514,S1897-01
-0.1576402540103371,S1898-01
-0.09681123694946066,S1899-01
0.23722671164636672,S1902-01
-0.20544572405609074,S1903-01
-0.2168651599806521,S1904-01
-0.19334711776584346,S1905-01
-0.3840671881665343,S1907-01
0.0055358746214138,S1908-01
-0.04512750869024938,S1909-01
0.07477063933237407,S1910-01
-0.35186876747928864,S1911-01
-0.016843754044662054,S1913-01
-0.07605308993608494,S1914-01
-0.09933284786252927,S1915-01
-0.2335625295902034,S1916-01
0.8280436314580938,S1917-01
-0.10893672604857696,S1920-01
-0.04192244600566861,S1921-01
0.015404584874875043,S1928-01
-0.019516899067464507,S1929-01
0.012981703353116656,S1933-01
0.261248115749919,S1934-01
-0.22941085047306362,S1937-01
0.6110733761921909,S1939-01
-0.07527344129315203,S1940-01
-0.06380668434521074,S1941-01
-0.07318413427936847,S1949-01
0.11865560575177074,S1950-01
-0.2826205806300956,S1952-01
0.23501405151975704,S1956-01
0.019903447585151255,S1957-01
-0.30881428613190554,S1958-01
0.07000963717976384,S1959-01
-0.06233221313047117,S1960-01
0.28765665894816556,S1962-01
-0.003687871917468442,S1964-01
-0.24111793637990867,S1965-01
-0.02473153545817386,S1969-01
-0.1532535761048105,S1971-01
-0.15592646485993292,S1972-01
0.16427814253892128,S1973-01
-0.2541819957074431,S1974-01
-0.19038911109885423,S1975-01
0.0476472423365917,S1977-01
0.2003801194936595,S1978-01
-0.1642187208015301,S1979-01
-0.0361613967302417,S1982-01
0.11510242723073917,S1983-01
0.03885519730337296,S1984-01
0.20692807003632033,S1985-01
0.34775776634045347,S1986-01
0.03256661461188895,S1987-01
-0.08456591811654711,S1988-01
-0.3340398771717801,S1990-01
0.1262285106054895,S1992-01
-0.1637615735739223,S1994-01
0.12032958786319925,S1995-01
0.12822776173805342,S1998-01
0.14240087061107465,S1999-01
0.06499277944815383,S2000-01
-0.1054522289181078,S2001-01
0.18675087104509835,S2002-01
-0.17056011156659595,S2003-01
0.12877367301505113,S2005-01
0.013125259944302537,S2006-01
-0.0068780213770309505,S2007-01
0.3347567338955212,S2008-01
0.28820851930428326,S2009-01
0.09061540178171623,S2011-01
-0.010465446474889745,S2012-01
0.20092442890204285,S2013-01
0.17866432732007612,S2014-01
-0.07841290714883198,S2015-01
0.05037931742234047,S2016-01
0.1193298963092111,S2017-01
0.7112397579438107,S2018-01
0.333912525984046,S2020-01
-0.008553251726295284,S2021-01
-0.112444908911499,S2024-01
-0.10083186341095599,S2025-01
-0.10204630915965446,S2026-01
0.47001132233555803,S2028-01
0.11528074402873206,S2029-01
-0.07440056624549099,S2030-01
-0.06855131074188159,S2031-01
-0.13021787661505516,S2032-01
-0.010367897357809627,S2035-01
-0.14606941897676484,S2036-01
-0.12557131344803124,S2037-01
0.08399327630427686,S2038-01
0.1625375095382126,S2039-01
0.00893471781798927,S2040-01
0.12980095709704778,S2041-01
-0.21301256697556747,S2042-01
-0.08883246977856434,S2043-01
0.058395166697735174,S2044-01
0.15257156539549915,S2045-01
-0.11011307254040173,S2046-01
-0.06751189306876237,S2047-01
0.5192739323153103,S2048-01
0.1420512671052935,S2051-01
0.26728467779123,S2052-01
0.24373309433569232,S2053-01
-0.1396476002505169,S2054-01
-0.2400431438115878,S2055-01
-0.2344419671989565,S2057-01
-0.11576067944786271,S2058-01
-0.26202448303780357,S2059-01
0.43018849606807325,S2060-01
0.3924675830268063,S2061-01
0.18889649204817555,S2062-01
0.11909803757847846,S2064-01
0.08972648130653668,S2065-01
0.23416669699591747,S2066-01
0.05885264362414493,S2067-01
-0.03672253217563325,S2069-01
0.03596767076877159,S2070-01
0.49609792064467934,S2071-01
0.48181154515734587,S2072-01
0.3111057434305105,S2074-01
0.28354588854347207,S2075-01
0.19768900871171982,S2076-01
0.09408356360719607,S2077-01
0.07042777202057451,S2078-01
0.06981850272745951,S2079-01
-0.05101157139118575,S2080-01
0.36397502584639674,S2082-01
0.3687039044010789,S2083-01
0.03199733983832509,S2084-01
0.2986764155180655,S2085-01
0.15736213152633483,S2086-01
0.1515867550093083,S2087-01
0.08672631963567051,S2090-01
-0.10958292865487118,S2091-01
0.09075482921078437,S2092-01
-0.015848227771072136,S2095-01
0.04764183921071216,S2096-01
0.14895564195132496,S2097-01
0.007582521047302539,S2098-01
0.16298465147054583,S2099-01
0.011280021600727087,S2100-01
-0.11144996048161546,S2101-01
-0.05455411157187715,S2102-01
0.1703795316099222,S2103-01
0.44545159214990193,S2104-01
0.3163835713372845,S2105-01
-0.11329913739777317,S2106-01
0.21259191210915734,S2108-01
0.1660959559038147,S2109-01
-0.14224905782742753,S2110-01
0.14648037814455409,S2111-01
0.15912592809420023,S2113-01
0.13715197771974114,S2114-01
-0.023901145614939653,S2115-01
0.0684982920837484,S2116-01
0.49062322319565876,S2118-01
0.1980107471203203,S2119-01
0.4194919710481339,S2120-01
0.21871162130459726,S2121-01
0.25932468869595693,S2123-01
0.23489321741018415,S2124-01
0.004077663755335392,S2125-01
0.18925569822434207,S2126-01
-0.011003904388125072,S2127-01
0.3950501346824639,S2128-01
-0.0037995513736579266,S2129-01
0.1552019493889485,S2130-01
0.2135859775671307,S2131-01
0.2675238216357168,S2132-01
0.24867926954574754,S2133-01
0.7774400372108314,S2134-01
0.39910556723415624,S2149-01
0.5261909424807474,S2150-01
0.31035553581399156,S2151-01
-0.024649704755664293,S2152-01
0.36106422264479343,S2153-01
0.1904947117173853,S2154-01
0.12767991303339413,S2155-01
0.3676577461026515,S2156-01
0.05762087470212782,S2157-01
0.16786320161043364,S2158-01
-0.06698846614700787,S2159-01
-0.2568463475168126,S2160-01
0.7123723536287596,S2161-01
0.056651460152988706,S2162-01
-0.19419564317092866,S2163-01
0.1683757268871317,S2167-01
0.10301521529850313,S2168-01
-0.16092069623731262,S2169-01
0.816773755377745,S2170-01
-0.12324478644307545,S2173-01
0.01551422294514572,S2177-01
0.021701794514566226,S2178-01
0.25280444481218645,S2179-01
0.21528457536744033,S2180-01
0.2540480485723947,S2181-01
0.7427758768073048,S2182-01
0.2963910643769143,S2183-01
0.04219633382768077,S2184-01
0.3471034617295108,S2185-01
0.04807111331894038,S2186-01
0.0428733562258376,S2187-01
0.16367127372703313,S2188-01
0.22833692062424585,S2192-01
0.567378845541409,S2193-01
0.5269543063735319,S2194-01
0.5459601842665563,S2195-01
0.1050525655195617,S2197-01
0.24195792661349397,S2198-01
0.027880490900003364,S2199-01
-0.09792025306415811,S2200-01
0.2802371773078655,S2201-01
0.17162348039967398,S2202-01
0.055440917328017626,S2205-01
0.5172130317320417,S2206-01
0.10076342137723106,S2207-01
0.059519839754553626,S2208-01
0.0772621948993888,S2210-01
0.17268894521044664,S2212-01
0.4965636727079803,S2213-01
0.7970266509587682,S2214-01
-0.0910029166540898,S2215-01
0.3662883493628855,S2216-01
0.1487060738842027,S2217-01
0.6833240996336756,S2218-01
0.16510342238272846,S2219-01
-0.08984800516534738,S2220-01
0.08072797688716425,S2222-01
0.1644488194324267,S2224-01
-0.06668379875172098,S2225-01
0.07394572238003312,S2226-01
0.3476961592069331,S2227-01
0.18254417603427228,S2228-01
0.10870954834401868,S2229-01
0.19587908141610297,S2230-01
0.28986544028894246,S2231-01
0.2426675605228341,S2232-01
0.1679879730227662,S2233-01
0.015344441342518347,S2234-01
0.6681010072452914,S2235-01
0.3678143523939307,S2238-01
0.3282368945009455,S2240-01
0.23852621978254165,S2243-01
0.788724590509583,S2244-01
0.01573262728575799,S2246-01
0.6355464359417436,S2247-01
0.3263734841770951,S2248-01
0.13599737546959517,S2249-01
0.17576055019936812,S2250-01
0.019849575253181942,S2251-01
0.36962996996583974,S2252-01
0.23472593729315736,S2253-01
0.7555247735338773,S2254-01
0.07556947873815655,S2255-01
0.00761188072536635,S2256-01
0.09489441256724618,S2258-01
0.33857595348440217,S2259-01
0.1998223615018512,S2260-01
0.42072736189071347,S2261-01
0.5363462082829208,S2262-01
0.07566598597102077,S2263-01
0.6363858278401994,S2264-01
0.7190580275261529,S2265-01
0.21584344076442596,S2266-01
0.07638728923125258,S2267-01
0.22620093300602034,S2268-01
0.017784502407311106,S2269-01
0.39898550332091115,S2270-01
0.5222248307517604,S2271-01
0.09962484386221038,S2272-01
-0.08532133096568711,S2274-01
0.13541965114625584,S2276-01
0.26461031563837323,S2277-01
-0.04027546129204986,S2280-01
-0.31318166199664443,S2281-01
-0.0014235489500775238,S2282-01
0.018236050864794164,S2283-01
0.550758103172975,S2284-01
0.4181917682577036,S2285-01
0.5540101997751653,S2286-01
-0.014092413058214329,S2287-01
0.4316615655283212,S2288-01
-0.05986337850002478,S2289-01
0.6484031375751942,S2290-01
0.08514323928593547,S2292-01
-0.0574076374443432,S2293-01
-0.18564350988244854,S2295-01
0.2587193568638879,S2296-01
0.35959323113831,S2298-01
0.2734659118481048,S2299-01
0.17736521906693303,S2300-01
0.21787947970727964,S2301-01
-0.08245590165746583,S2302-01
0.3861224963147025,S2303-01
-0.20609998057192522,S2304-01
0.20342228014776234,S2305-01
0.4111518856969757,S2306-01
0.07610330003831743,S2307-01
0.28790300057973456,S2308-01
0.1636797780895363,S2309-01
0.12324495779002287,S2310-01
0.05327192133754306,S2311-01
0.23536675167799773,S2312-01
0.09322436954815784,S2313-01
0.3543682604346586,S2314-01
0.09196807641186427,S2315-01
0.4059511245290757,S2316-01
0.12200024933220953,S2317-01
0.06766687598538573,S2318-01
0.10689997558452943,S2319-01
0.011583941094122953,S2320-01
0.3125360942932184,S2321-01
-0.2199442801474566,S2322-01
0.14251938307323078,S2323-01
0.31992074657663055,S2325-01
0.04617187618645252,S2326-01
0.29200106659636726,S2327-01
-0.07932160363978587,S2328-01
0.045913472217597125,S2329-01
0.2836132364715674,S2331-01
-0.11459851299923489,S2332-01
0.03549077052006998,S2333-01
0.4009046777705017,S2334-01
0.14068664125867078,S2335-01
-0.031167488470852205,S2336-01
0.1363367667094631,S2337-01
0.31821405169812167,S2338-01
-0.005738433750169702,S2339-01
-0.03521731019376138,S2341-01
0.13253349661148742,S2342-01
0.18763724486590538,S2343-01
0.30484586468530794,S2344-01
0.3171923771866429,S2346-01
0.07982819840302624,S2347-01
0.7779237856061135,S2348-01
0.23268870364751215,S2349-01
0.00976421493400877,S2350-01
0.5031471223166941,S2351-01
0.2446160655864651,S2354-01
0.24150382535130896,S2355-01
-0.10375119281819994,S2356-01
-0.034528751070530134,S2357-01
-0.08652413743402591,S2358-01
0.07052947335232908,S2359-01
0.29580964808328414,S2362-01
0.21050061096090283,S2363-01
0.26488631821864295,S2364-01
0.40773215418963027,S2365-01
0.13041414883500868,S2366-01
0.2812921904806715,S2367-01
0.23311344151774735,S2369-01
0.2392798374116947,S2370-01
0.460372665774285,S2371-01
0.3536642587684614,S2372-01
-0.1092542523707116,S2373-01
-0.009429662205009987,S2374-01
-0.06506367064460901,S2375-01
-0.0933916524784788,S2376-01
-0.05758206999313249,S2377-01
-0.1002097563682543,S2378-01
-0.09946782971541036,S2379-01
0.1400527877373448,S2380-01
-0.09633414616988098,S2381-01
0.8117307923675391,S2382-01
-0.10628906108897666,S2383-01
-0.11947632333914732,S2384-01
-0.1739347348627386,S2385-01
0.0529531437371245,S2386-01
0.035298301941630014,S2387-01
-0.0265833974660621,S2388-01
-0.0034940527317957708,S2389-01
-0.20208400658186057,S2390-01
-0.0027527055087595304,S2391-01
0.074508491736936,S2392-01
0.017512092809229426,S2393-01
-0.19660384613618942,S2394-01
0.018486374277171216,S2395-01
0.2591717972922716,S2396-01
0.127081655304138,S2397-01
-0.16887695847418052,S2399-01
-0.16198497886686694,S2400-01
-0.20688585714425106,S2401-01
-0.09435150978025506,S2403-01
0.24719006515257796,S2404-01
-0.04051893479437244,S2405-01
0.14221931939398882,S2406-01
0.24963121581067266,S2407-01
0.6344950829857009,S2408-01
-0.20972029538308232,S2409-01
0.036631087061286,S2410-01
-0.16248903791591193,S2411-01
0.18710439790460276,S2412-01
0.029316666028050387,S2413-01
0.08764200309345535,S2415-01
0.19138316341983208,S2416-01
0.20397036029479584,S2417-01
0.29577087462953383,S2418-01
0.11714908548388363,S2419-01
0.2157603545343375,S2420-01
0.23113028710888303,S2421-01
0.07289687134356217,S2422-01
0.5371905456424421,S2423-01
-0.07304988394134272,S2424-01
0.0009182971852809956,S2425-01
-0.12466084742236115,S2426-01
0.13052526453376237,S2427-01
0.14020186705313653,S2428-01
0.24023590064475642,S2429-01
0.02800579928865669,S2430-01
0.689382793421764,S2431-01
0.7520380319826571,S2432-01
-0.17500938930193025,S2433-01
0.1418086223376094,S2434-01
-0.03794081517509642,S2435-01
0.3374488760060984,S2436-01
0.17735524882579817,S2437-01
-0.03773678408740393,S2438-01
-0.13408512103321826,S2439-01
-0.221102299281295,S2441-01
0.18403886964210023,S2442-01
0.4468710418406986,S2443-01
0.6985153920245665,S2444-01
0.12603241843283242,S2446-01
0.4936499345144041,S2447-01
0.24687454292977176,S2448-01
0.27095376144310507,S2449-01
-0.009072101626476215,S2450-01
0.08554819441274927,S2451-01
0.2636844906552784,S2452-01
0.36566654748446253,S2453-01
0.22566939665177055,S2454-01
0.24709232837056447,S2455-01
0.3290776473521144,S2456-01
0.16076118709919585,S2457-01
-0.07134043637380362,S2458-01
0.26793836570153573,S2459-01
-0.0029913512666396606,S2460-01
0.48536545851399754,S2461-01
0.5196890717436886,S2462-01
-0.13890952114874613,S2464-01
-0.03702696390333203,S2465-01
0.19648156697284963,S2466-01
0.2378720834471909,S2467-01
0.7970661761289568,S2468-01
-0.007493702248411511,S2470-01
0.3035470253609329,S2471-01
-0.06677190183563875,S2473-01
-0.09873950590273022,S2474-01
0.23881371961272532,S2475-01
0.021877929375517014,S2476-01
-0.04937999572451902,S2477-01
0.131975635699728,S2479-01
0.2982856888638748,S2480-01
0.2473727755711155,S2481-01
0.19188799030123735,S2482-01
0.359487785908138,S2484-01
0.5136694260817064,S2485-01
0.3109761923836943,S2486-01
0.40662226050129013,S2487-01
0.26933749894705095,S2488-01
0.08818620367701126,S2489-01
0.0915079077833835,S2490-01
0.3787468305683075,S2491-01
0.37663776964670026,S2492-01
0.16165464878901506,S2493-01
0.1804887566442894,S2494-01
0.10555066135922025,S2496-01
0.3534613964440758,S2497-01
0.18256576328225024,S2499-01
0.16486470123823316,S2500-01
0.2096241651461866,S2501-01
0.3541240431914049,S2502-01
0.057872812649587727,S2503-01
0.11302282460925367,S2504-01
0.17032444093257598,S2505-01
0.25367372848800146,S2506-01
0.23518524973387567,S2507-01
0.24244017596888617,S2508-01
0.45054622144649725,S2509-01
0.34179705465522325,S2510-01
0.37591472288486977,S2511-01
0.10977022631115581,S2512-01
0.11842130558176427,S2514-01
0.19021329977686083,S2515-01
0.054935060486387,S2516-01
0.43543592799089786,S2517-01
0.08898809610947828,S2518-01
0.261967829967851,S2519-01
0.6011628067566652,S2521-01
0.470746927325975,S2522-01
0.33257956442267333,S2524-01
0.4449099665365471,S2525-01
0.2930693578923581,S2526-01
0.34919392238529373,S2527-01
0.3636531506591107,S2528-01
0.38411962629029145,S2529-01
-0.15619853057929525,S2530-01
0.18877191247290395,S2531-01
0.41178383291274784,S2532-01
0.5499469434464401,S2533-01
0.43479003399516813,S2534-01
0.3883842986149459,S2535-01
0.24404875029421397,S2536-01
0.287299744385584,S2537-01
0.38840079478577344,S2538-01
0.08170714735621545,S2539-01
0.316319764212222,S2541-01
0.5569245808692981,S2542-01
0.33911329215339503,S2543-01
0.27676449015199023,S2545-01
0.30671901891266634,S2547-01
0.25991484040248974,S2549-01
0.22056735310922437,S2550-01
0.18922993236374788,S2551-01
0.30317238468080737,S2552-01
0.3525256794124562,S2553-01
0.43880005475109385,S2554-01
0.3427262404746388,S2555-01
0.24543715910415007,S2556-01
0.4564887035389581,S2557-01
0.2214809713200305,S2559-01
0.38813955465089217,S2560-01
0.316240770764011,S2561-01
0.17392291641321933,S2562-01
0.6344008938589307,S2563-01
0.21805136668063457,S2564-01
0.37661544153049087,S2565-01
0.36832487222000787,S2566-01
0.24307662537658206,S2567-01
0.30979260657571295,S2568-01
0.42064522162412304,S2569-01
0.2602472785691253,S2570-01
0.28098232912852505,S2572-01
0.1992035732115023,S2573-01
0.2590247177324357,S2574-01
0.16036331935442202,S2575-01
0.23697340152838137,S2576-01
0.49711683452871946,S2577-01
-0.0654044990530671,S2578-01
0.2892320286067378,S2579-01
0.2560538398499137,S2581-01
0.32519453492476424,S2582-01
0.41575054444825005,S2583-01
0.26635966726719273,S2584-01
0.2648336655015894,S2585-01
0.43172570628801027,S2586-01
-0.15535159685255062,S2587-01
0.4196151569218775,S2589-01
0.4750379414256932,S2590-01
0.1189942250464286,S2592-01
0.32430952466968194,S2593-01
0.5612394565113806,S2594-01
-0.06767474843816643,S2595-01
0.4820047231477895,S2596-01
-0.041340307451837865,S2597-01
0.3533441074357697,S2599-01
0.09067297203559804,S2600-01
0.6366515634538608,S2601-01
0.3489041951199938,S2602-01
0.3611101608205818,S2603-01
0.46770763882287636,S2604-01
0.43658072284553595,S2605-01
0.1199212552815083,S2606-01
0.012644260811243419,S2607-01
0.11779392638008591,S2608-01
0.21445834645505635,S2609-01
0.18761098084092787,S2610-01
0.16005984542610963,S2611-01
0.29843299608604446,S2612-01
0.340239221887636,S2613-01
0.19582198379646215,S2614-01
0.03012739498681818,S2615-01
0.8175104850154503,S2617-01
0.6825604940559401,S2619-01
0.5655599173547212,S2621-01
0.5716144705644037,S2622-01
0.22931031420941395,S2623-01
0.7091243260058285,S2624-01
0.5397443900904163,S2625-01
0.8189873480109854,S2626-01
0.16897697934271955,S2627-01
0.7274592816955096,S2628-01
0.48145663205903133,S2629-01
0.21519304818474594,S2630-01
0.21114917700782654,S2631-01
0.545437536163835,S2632-01
0.5336036446369464,S2633-01
0.3343242452191451,S2634-01
0.3452294697320078,S2635-01
0.45453896655493675,S2636-01
0.2630389947330366,S2637-01
0.299120682935844,S2638-01
0.5214425895811994,S2639-01
0.22784292609781737,S2642-01
0.05586875577180089,S2643-01
0.3595880944464807,S2644-01
0.2448857994884105,S2645-01
0.5143385716443348,S2646-01
-0.1339535741326118,S2649-01
0.09868224516802634,S2650-01
0.49699801186957193,S2656-01
0.7831055167186071,S2658-01
0.4704387192698013,S2659-01
0.10765127237942472,S2660-01
0.7596603527604595,S2661-01
0.10097545984272265,S2662-01
0.3041715611397396,S2663-01
0.5500991362366783,S2664-01
0.3276920037485795,S2665-01
0.5139284524249063,S2666-01
0.22738664552314158,S2667-01
0.757728300214132,S2670-01
0.25579394633532937,S2671-01
0.36445767981462623,S2672-01
0.8021732038301832,S2673-01
0.4180635367807147,S2674-01
0.17321881156772534,S2677-01
0.6625549422904672,S2679-01
0.3821866483097538,S2680-01
0.25387648845900007,S2681-01
0.25998977734456225,S2682-01
0.4561723828761195,S2683-01
0.18172554467096846,S2684-01
0.2877232573690727,S2685-01
0.3739662624293451,S2686-01
0.3765582366121982,S2687-01
0.2627852280691938,S2688-01
0.5677852802649006,S2689-01
0.3640395943372516,S2690-01
0.2111806150236638,S2691-01
0.754397763891145,S2692-01
0.6609435672353775,S2693-01
0.27517273359960126,S2694-01
0.22758889474281582,S2695-01
0.7406166096228459,S2696-01
0.22840242618891562,S2697-01
0.34101566625022195,S2698-01
0.6207298425849217,S2699-01
0.6727332422392001,S2700-01
0.5598532390578163,S2703-01
0.10126845937147605,S2704-01
0.2269136225874374,S2711-01
0.6584123475581813,S2713-01
0.4876048776954407,S2714-01
0.3475996224797836,S2717-01
0.6483226606836671,S2718-01
0.2869878870573047,S2719-01
0.5393826126218665,S2720-01
0.5020173345869748,S2721-01
0.30543868380183264,S2722-01
0.5592899744561288,S2726-01
0.38416685046146276,S2727-01
0.2940675570977232,S2728-01
0.3306343636189433,S2729-01
0.13968835886143954,S2730-01
0.2555230644220983,S2731-01
0.8101722874689418,S2735-01
0.5893576244701989,S2736-01
0.2824766520386584,S2738-01
0.1984029205890117,S2740-01
0.3144679988437844,S2741-01
0.4557548396507945,S2742-01
0.7860891677197787,S2743-01
0.211760115136149,S2744-01
0.39201420127536246,S2745-01
0.2273214518839875,S2746-01
0.09539553340851271,S2747-01
0.1082549128454198,S2748-01
0.2521171495981278,S2749-01
0.5198017056259169,S2750-01
0.7661296496836966,S2751-01
0.33430578631606134,S2752-01
0.7778797137351295,S2753-01
0.08381083326536484,S2754-01
0.23561699991062124,S2755-01
0.3264179606431302,S2757-01
0.41871314677542304,S2759-01
0.497770009056342,S2760-01
0.4487884186620059,S2761-01
0.515521849836979,S2762-01
0.4501120915334239,S2765-01
0.43312553895090705,S2767-01
0.7244914097852967,S2768-01
0.7266965953775621,S2769-01
0.8396127524092414,S2770-01
0.2510538518607262,S2772-01
0.516075352528896,S2773-01
0.3933053860577089,S2774-01
0.6776608254732911,S2775-01
0.20941543517032624,S2776-01
0.3294884877644225,S2777-01
0.2592361085188308,S2778-01
0.9049649361921843,S2779-01
0.4992353494408656,S2780-01
0.7863077520424883,S2781-01
0.27820055255460696,S2782-01
0.7632994381478555,S2783-01
0.34128766503553004,S2784-01
0.12670540872972386,S2785-01
0.3892158719316892,S2787-01
0.3169868724540679,S2788-01
0.1827532352769063,S2789-01
0.4036055855375046,S2790-01
0.14327129610221012,S2791-01
0.2759622560257078,S2792-01
0.37029190462356243,S2794-01
0.25638389719364835,S2795-01
0.4530648536250892,S2796-01
0.588165393021941,S2797-01
0.7671058566566973,S2799-01
0.20148623896381254,S2801-01
0.43078044353691447,S2803-01
0.36220569771833405,S2804-01
0.27337597337562847,S2805-01
0.687291055903117,S2806-01
0.7478875309155565,S2807-01
0.5742458565531984,S2808-01
0.19923097000896745,S2809-01
0.7347229267791188,S2811-01
0.5292061954189557,S2812-01
0.4828466039272159,S2813-01
0.49659281521646903,S2814-01
0.5343668536370052,S2816-01
0.7440174678068521,S2817-01
0.5307718223502886,S2818-01
0.5355258485297849,S2819-01
0.7381740896130489,S2820-01
0.4402442558444497,S2821-01
0.4562807455713151,S2822-01
0.44837611500200475,S2823-01
0.6161558298283889,S2824-01
0.5919536709692176,S2825-01
0.741438029401907,S2827-01
0.3530730215750895,S2828-01
0.46214120679152726,S2830-01
0.4241184334328796,S2832-01
0.42379387284019027,S2840-01
0.5071640029212852,S2842-01
0.256359007870934,S2843-01
-0.09152653529636223,S2845-01
0.31259024845480915,S2847-01
0.20633596291369377,S2849-01
0.0434544791738673,S2851-01
0.0734666620511704,S2852-01
0.2967988303005261,S2853-01
0.275414059088446,S2854-01
0.16154617989755676,S2855-01
0.1457186224691702,S2856-01
0.12113630864886213,S2857-01
0.15812990411992456,S2858-01
0.1479000126269464,S2859-01
-0.101115190633676,S2860-01
0.5846846808512547,S2861-01
0.40555327930726315,S2862-01
0.07410152296552028,S2863-01
0.5471367983666016,S2864-01
0.33369835449656315,S2865-01
0.287432271506373,S2866-01
0.2668021227858011,S2867-01
0.06808569385970194,S2868-01
0.3697593285138594,S2870-01
0.3983660377619487,S2871-01
0.5120306484880209,S2872-01
0.26255045972376995,S2874-01
0.36901959658724637,S2875-01
0.17085960969217398,S2876-01
-0.05469854521102248,S2877-01
0.2577773978260667,S2879-01
0.5645250755993798,S2882-01
0.2404026643697619,S2883-01
0.4435188019805153,S2884-01
0.32942139306244383,S2885-01
0.5197041366748059,S2890-01
0.22400060962817814,S2891-01
0.3146168902349622,S2892-01
0.20404249188401768,S2893-01
0.4386038357898889,S2894-01
0.6960984771360514,S2895-01
0.3437204859435815,S2896-01
0.44103428115854015,S2897-01
0.62642087179517,S2898-01
0.5060609899734966,S2899-01
0.20848074393948057,S2900-01
0.41373616549611686,S2901-01
0.4877221893299449,S2902-01
0.4212466298896025,S2903-01
0.790478197074054,S2904-01
0.503525092778169,S2905-01
0.3139033539336135,S2906-01
0.4376005185146284,S2907-01
0.22904281944606314,S2908-01
0.2365321227581737,S2910-01
0.1886050410351132,S2911-01
0.37961832086889385,S2912-01
0.3742360068878888,S2913-01
0.6612619191056928,S2914-01
0.48959364902303576,S2915-01
0.33803802762731194,S2916-01
0.46098556417685566,S2918-01
0.5233048228243948,S2919-01
0.18112675687096125,S2920-01
0.3198745293678245,S2921-01
0.2921878688632975,S2922-01
0.3093745315060085,S2923-01
0.32218690782538384,S2924-01
0.28508201941834543,S2925-01
0.6425892566744759,S2926-01
0.4072164162175956,S2927-01
0.34229544983221943,S2928-01
0.26012371100090836,S2929-01
0.6198150880037525,S2930-01
0.6698637211983808,S2931-01
0.37508599802719417,S2933-01
0.31700365974345773,S2934-01
0.07228435649414908,S2935-01
0.40627308431728326,S3000-01
0.5204081478930385,S3001-01
0.1647774966846159,S3002-01
0.5748130175282804,S3003-01
0.31333199090954206,S3005-01
0.346490734924967,S3007-01
0.45055406142438564,S3008-01
0.5497929533172887,S3012-01
0.51801285274473,S3013-01
0.5358318130739776,S3015-01
0.5100710172242848,S3017-01
0.36564548789376733,S3018-01
0.4313478620096013,S3019-01
0.45625218708071,S3021-01
0.6212272494466189,S3022-01
0.32870810861694993,S3023-01
0.20634838063690303,S3024-01
0.35389094561641166,S3025-01
0.017172882886291728,S3026-01
0.1770188384765177,S3027-01
0.18088596433189558,S3028-01
0.2459302914067145,S3030-01
0.33508638643104505,S3031-01
0.24640960639622472,S3032-01
0.38491762740749275,S3033-01
0.4071672214783027,S3035-01
0.33805049771586265,S3036-01
0.30768622042664484,S3037-01
0.25471343427877197,S3038-01
0.12714831735458257,S3041-01
0.20625276267670561,S3042-01
0.021055019678172446,S3043-01
